./train/2012_003353.jpg,1,1,324,325,person
./train/2012_000291.jpg,266,47,423,258,person
./train/2008_001928.jpg,132,171,302,375,person
./train/2008_000321.jpg,330,8,357,48,person
./train/2010_002783.jpg,283,105,500,298,person
./train/2010_002492.jpg,182,33,362,337,person
./train/2009_000896.jpg,385,92,415,118,person
./train/2010_002221.jpg,443,283,500,398,person
./train/2012_003406.jpg,143,2,500,346,person
./train/2012_001748.jpg,1,133,69,375,person
./train/2011_003721.jpg,139,116,295,269,person
./train/2011_001542.jpg,302,97,438,144,car
./train/2009_001138.jpg,438,182,471,205,car
./train/2008_000691.jpg,1,1,267,500,person
./train/2010_001940.jpg,211,15,499,375,person
./train/2008_001636.jpg,235,110,291,190,person
./train/2009_003175.jpg,437,86,499,150,person
./train/2012_000426.jpg,94,83,334,375,person
./train/2008_000976.jpg,443,223,500,375,person
./train/2007_002273.jpg,121,14,186,118,person
./train/2008_000835.jpg,90,66,182,217,person
./train/2008_001353.jpg,253,195,336,445,person
./train/2009_002792.jpg,166,115,320,333,person
./train/2011_000137.jpg,158,109,295,311,person
./train/2010_002927.jpg,63,30,289,375,person
./train/2010_002871.jpg,337,98,379,188,person
./train/2009_002777.jpg,69,139,130,339,person
./train/2009_000858.jpg,463,3,500,220,person
./train/2009_001846.jpg,61,105,232,375,person
./train/2008_000283.jpg,32,95,170,333,person
./train/2008_001241.jpg,179,76,375,333,person
./train/2010_001892.jpg,225,129,286,259,person
./train/2010_001024.jpg,333,51,374,163,person
./train/2011_000234.jpg,120,404,136,425,person
./train/2010_001458.jpg,469,231,489,282,person
./train/2010_001254.jpg,71,71,135,263,person
./train/2008_002533.jpg,165,50,376,360,person
./train/2011_001955.jpg,206,59,345,332,person
./train/2008_003682.jpg,279,47,394,321,person
./train/2008_002197.jpg,310,173,500,310,car
./train/2011_000828.jpg,115,33,223,201,person
./train/2011_001803.jpg,1,20,183,375,person
./train/2008_001057.jpg,89,128,194,230,person
./train/2008_001294.jpg,269,132,345,375,person
./train/n02701002_5021.JPEG,1,0,464,374,n02701002
./train/2008_000446.jpg,104,171,210,382,person
./train/2011_000628.jpg,75,157,137,375,person
./train/2008_001275.jpg,357,1,500,375,person
./train/2008_003022.jpg,406,115,466,141,car
./train/n02701002_17717.JPEG,20,23,485,336,n02701002
./train/2008_002616.jpg,132,57,333,500,person
./train/2008_003775.jpg,158,110,298,338,person
./train/2009_000661.jpg,250,324,297,377,person
./train/2009_001098.jpg,1,131,65,225,person
./train/2011_002236.jpg,21,73,252,325,person
./train/2011_002802.jpg,280,62,497,375,person
./train/2008_000588.jpg,151,55,393,323,person
./train/2008_003764.jpg,241,101,404,375,person
./train/2008_002516.jpg,40,164,64,185,car
./train/2008_002325.jpg,155,321,195,440,person
./train/2008_002138.jpg,410,139,450,170,car
./train/2012_000625.jpg,433,245,500,312,person
./train/2008_002361.jpg,422,16,500,260,person
./train/2008_004017.jpg,28,2,500,333,person
./train/2009_003058.jpg,295,180,324,207,person
./train/2010_001453.jpg,57,182,71,216,person
./train/2012_000778.jpg,10,1,286,279,person
./train/2010_002356.jpg,260,156,294,256,person
./train/2009_001240.jpg,1,225,205,341,car
./train/2010_000645.jpg,1,203,60,283,car
./train/2010_003091.jpg,196,118,264,237,person
./train/2010_001241.jpg,91,264,130,318,person
./train/2010_002962.jpg,190,149,442,375,person
./train/2010_003432.jpg,195,1,320,39,car
./train/2009_002524.jpg,301,205,331,312,person
./train/2011_001557.jpg,164,202,246,292,person
./train/2007_003191.jpg,3,1,351,333,person
./train/2008_000028.jpg,158,199,231,240,car
./train/2009_000974.jpg,423,270,454,352,person
./train/2010_000302.jpg,72,65,417,288,car
./train/2008_003780.jpg,177,118,217,175,person
./train/2007_001857.jpg,86,1,145,45,person
./train/2010_001808.jpg,335,126,374,174,person
./train/2009_000078.jpg,208,123,241,152,person
./train/2008_001057.jpg,192,136,303,226,person
./train/2007_000663.jpg,373,68,422,108,car
./train/2008_002712.jpg,283,103,387,277,person
./train/2008_002746.jpg,1,129,227,291,car
./train/2009_001809.jpg,40,34,151,375,person
./train/2010_001966.jpg,122,250,128,255,car
./train/2012_001894.jpg,274,108,427,375,person
./train/n02701002_3372.JPEG,79,69,370,348,n02701002
./train/2008_003429.jpg,317,141,423,325,person
./train/2011_004029.jpg,1,61,296,350,person
./train/2008_000316.jpg,75,95,396,375,person
./train/n02701002_1448.JPEG,60,48,495,313,n02701002
./train/2010_001580.jpg,14,163,243,375,person
./train/2012_002068.jpg,2,118,256,375,person
./train/2012_001443.jpg,72,41,320,500,person
./train/2010_000970.jpg,138,101,173,163,person
./train/2009_003441.jpg,67,82,238,375,person
./train/2008_004020.jpg,388,1,432,75,person
./train/2008_003182.jpg,181,187,319,500,person
./train/2011_000248.jpg,448,211,496,329,person
./train/2010_004021.jpg,354,85,500,223,car
./train/n02701002_6422.JPEG,0,56,332,498,n02701002
./train/2008_003971.jpg,390,102,500,333,person
./train/2010_003332.jpg,460,119,500,231,person
./train/2012_001413.jpg,1,1,332,500,person
./train/2008_000645.jpg,64,19,261,240,person
./train/2011_003526.jpg,29,22,395,475,person
./train/2008_001758.jpg,1,103,57,171,person
./train/2012_000516.jpg,340,145,448,375,person
./train/2008_002666.jpg,208,82,322,330,person
./train/2011_001137.jpg,223,47,360,90,car
./train/2010_001645.jpg,1,128,42,332,person
./train/2012_003212.jpg,418,156,492,351,person
./train/2009_003431.jpg,190,133,235,234,person
./train/2010_002623.jpg,93,1,418,375,person
./train/2008_001967.jpg,13,39,61,99,person
./train/2008_002442.jpg,359,1,481,56,car
./train/2010_001966.jpg,130,250,133,256,person
./train/2010_002387.jpg,461,234,500,260,car
./train/2008_001830.jpg,288,156,500,334,car
./train/2008_001825.jpg,125,101,181,185,person
./train/2010_002462.jpg,374,131,415,189,person
./train/2010_000548.jpg,126,80,366,390,person
./train/2008_003025.jpg,1,233,31,345,person
./train/2011_000716.jpg,90,6,281,349,person
./train/2007_003020.jpg,330,130,405,342,person
./train/2012_003523.jpg,135,31,479,360,person
./train/2011_003644.jpg,299,64,368,301,person
./train/2011_000675.jpg,481,137,500,220,person
./train/n02701002_3925.JPEG,0,0,499,374,n02701002
./train/2008_003329.jpg,165,108,178,129,person
./train/2009_001199.jpg,355,190,384,217,person
./train/2008_003995.jpg,81,58,281,316,person
./train/2012_001736.jpg,15,74,226,375,person
./train/2008_000119.jpg,184,209,264,299,person
./train/2008_000284.jpg,121,20,419,375,person
./train/2008_000563.jpg,60,55,308,482,person
./train/2009_001509.jpg,265,65,274,83,person
./train/2011_004014.jpg,192,27,456,375,person
./train/2008_003712.jpg,104,211,319,500,person
./train/2008_002197.jpg,185,191,274,266,car
./train/2008_002086.jpg,198,30,252,72,person
./train/2008_001440.jpg,14,67,132,139,car
./train/2009_003238.jpg,181,81,285,269,person
./train/2008_003522.jpg,1,1,500,333,person
./train/2010_002962.jpg,1,166,54,204,person
./train/2012_001271.jpg,48,64,220,257,person
./train/2010_002929.jpg,395,65,450,145,person
./train/2011_003516.jpg,166,97,267,268,person
./train/2011_000518.jpg,214,116,275,153,person
./train/2010_002067.jpg,337,113,399,200,person
./train/2011_001747.jpg,1,154,12,220,person
./train/2008_003202.jpg,88,25,194,367,person
./train/2008_000195.jpg,309,99,443,300,person
./train/2008_003825.jpg,350,24,422,414,person
./train/2012_000611.jpg,177,29,275,227,person
./train/2009_003540.jpg,44,137,201,334,person
./train/2009_002066.jpg,140,177,157,199,person
./train/2011_003396.jpg,341,1,480,276,person
./train/2009_001657.jpg,268,63,321,102,person
./train/2008_002892.jpg,107,139,161,242,person
./train/2012_001032.jpg,156,6,500,375,person
./train/2008_003321.jpg,460,194,500,226,car
./train/2008_003350.jpg,234,132,244,159,person
./train/2008_001649.jpg,177,217,244,367,person
./train/2012_001949.jpg,126,177,178,322,person
./train/2008_000474.jpg,172,74,432,337,person
./train/2008_002132.jpg,104,137,198,315,person
./train/2010_002722.jpg,31,178,67,259,person
./train/2010_000682.jpg,41,116,86,137,car
./train/2009_003447.jpg,56,189,71,218,car
./train/2011_000800.jpg,273,131,452,310,person
./train/2012_001018.jpg,239,125,282,199,person
./train/2008_002356.jpg,206,114,221,154,person
./train/2012_003435.jpg,187,87,252,280,person
./train/2010_003034.jpg,171,1,282,169,person
./train/n02701002_3025.JPEG,33,8,471,368,n02701002
./train/n02701002_5142.JPEG,145,123,352,303,n02701002
./train/2009_001406.jpg,174,190,194,215,person
./train/2007_000762.jpg,3,249,174,328,person
./train/2007_003503.jpg,1,200,35,321,person
./train/2009_001207.jpg,175,95,367,333,person
./train/2008_003061.jpg,216,34,337,100,car
./train/2009_001434.jpg,343,162,369,182,person
./train/2008_001333.jpg,176,183,297,308,person
./train/2008_003496.jpg,232,95,396,375,person
./train/2008_002917.jpg,1,1,161,332,person
./train/2008_001501.jpg,422,196,446,283,person
./train/2012_001059.jpg,68,177,208,307,person
./train/2008_002768.jpg,1,59,321,500,person
./train/2011_002958.jpg,478,44,500,168,person
./train/2008_002882.jpg,318,93,470,398,person
./train/2012_003715.jpg,1,164,192,500,person
./train/2008_002838.jpg,1,242,186,472,person
./train/2012_003444.jpg,200,106,241,252,person
./train/2012_000078.jpg,318,153,384,375,person
./train/2012_000681.jpg,170,44,356,265,person
./train/2010_003304.jpg,11,124,206,375,person
./train/2009_003951.jpg,1,147,25,181,person
./train/2008_001551.jpg,2,99,179,431,person
./train/2010_002903.jpg,1,121,398,348,car
./train/2011_002021.jpg,389,138,500,219,car
./train/2012_000772.jpg,103,282,133,327,person
./train/2008_003311.jpg,1,1,500,375,person
./train/2010_000866.jpg,256,1,388,307,person
./train/2011_002677.jpg,148,18,198,149,person
./train/2008_003761.jpg,69,35,205,183,person
./train/2010_004005.jpg,1,119,159,301,car
./train/2011_003387.jpg,234,234,256,293,person
./train/2008_003680.jpg,409,183,447,214,car
./train/2009_003751.jpg,315,32,500,333,person
./train/2008_001825.jpg,382,67,416,174,person
./train/2007_000727.jpg,113,138,160,164,car
./train/2008_003008.jpg,377,108,500,272,person
./train/2011_000076.jpg,11,129,240,491,car
./train/2009_000825.jpg,400,78,422,171,person
./train/2011_003583.jpg,140,1,441,374,person
./train/2009_000247.jpg,74,8,250,365,person
./train/2009_001799.jpg,198,107,396,331,person
./train/2008_003205.jpg,127,53,161,81,car
./train/2011_001206.jpg,268,67,472,317,person
./train/2011_003605.jpg,137,185,319,333,person
./train/2010_001119.jpg,8,69,37,163,person
./train/2010_001576.jpg,426,1,500,214,person
./train/2010_003276.jpg,89,45,134,60,car
./train/2009_003849.jpg,125,63,354,375,person
./train/2010_002245.jpg,51,203,244,375,person
./train/2008_002099.jpg,457,95,488,188,person
./train/n02701002_4439.JPEG,15,125,221,256,n02701002
./train/2009_004020.jpg,1,1,210,500,person
./train/2008_000251.jpg,1,244,94,310,car
./train/2008_001666.jpg,83,51,296,375,person
./train/2008_002250.jpg,299,51,323,107,person
./train/2008_000776.jpg,71,70,298,333,person
./train/2008_003764.jpg,338,167,378,204,car
./train/2009_003795.jpg,339,119,417,237,person
./train/2011_000435.jpg,67,228,101,253,person
./train/2010_000055.jpg,21,68,500,375,person
./train/2009_001155.jpg,165,5,500,333,person
./train/2007_003889.jpg,337,32,439,193,person
./train/2008_003766.jpg,32,127,232,500,person
./train/2010_002509.jpg,1,118,360,333,person
./train/2009_000843.jpg,165,1,287,260,person
./train/2008_002868.jpg,71,148,104,245,person
./train/2008_003843.jpg,69,42,264,491,person
./train/2009_000288.jpg,417,58,452,145,person
./train/2010_002247.jpg,180,88,500,375,person
./train/2007_002293.jpg,2,47,264,500,person
./train/2010_000087.jpg,467,90,500,176,person
./train/2009_003266.jpg,453,98,484,147,person
./train/2012_002583.jpg,165,27,277,114,person
./train/2007_002624.jpg,254,150,360,256,person
./train/2011_000347.jpg,288,168,310,195,person
./train/2012_001126.jpg,1,61,159,383,person
./train/2008_000215.jpg,149,119,319,375,person
./train/2011_002802.jpg,129,24,305,375,person
./train/n02701002_7439.JPEG,28,1,471,342,n02701002
./train/2011_001641.jpg,1,95,345,413,car
./train/2008_001613.jpg,364,146,397,178,person
./train/2011_002327.jpg,178,262,194,279,person
./train/2011_003486.jpg,65,118,142,274,person
./train/2009_002126.jpg,405,198,415,248,person
./train/2012_000826.jpg,134,152,194,208,person
./train/n02701002_1112.JPEG,0,0,499,373,n02701002
./train/2009_002669.jpg,447,117,470,165,person
./train/2009_001917.jpg,1,96,413,289,car
./train/2012_000703.jpg,200,76,469,375,person
./train/2012_001156.jpg,216,75,331,232,person
./train/2008_001670.jpg,62,173,281,500,person
./train/2011_001062.jpg,393,69,427,127,person
./train/2010_001659.jpg,251,1,290,37,person
./train/2011_001842.jpg,331,113,500,375,person
./train/2012_002625.jpg,89,34,498,331,person
./train/2011_000053.jpg,161,37,328,270,person
./train/2008_002132.jpg,104,137,198,315,person
./train/2008_003120.jpg,1,22,32,197,person
./train/2012_000949.jpg,1,1,293,375,person
./train/2009_001078.jpg,278,55,286,62,car
./train/2009_000288.jpg,447,65,475,149,car
./train/2009_000463.jpg,1,1,273,334,person
./train/2010_001113.jpg,276,108,326,190,person
./train/2008_003995.jpg,1,24,282,375,person
./train/2008_000652.jpg,1,7,238,210,person
./train/2008_000689.jpg,25,15,104,88,person
./train/2008_000234.jpg,210,127,436,375,person
./train/2008_002062.jpg,1,20,404,331,car
./train/2012_003203.jpg,177,74,290,375,person
./train/2009_004018.jpg,26,198,91,244,car
./train/2010_003400.jpg,39,71,466,254,car
./train/2008_003022.jpg,438,110,500,146,car
./train/2009_000182.jpg,103,203,375,476,person
./train/2010_003017.jpg,458,215,500,375,person
./train/2008_003144.jpg,347,247,373,356,person
./train/2008_000260.jpg,191,101,242,254,person
./train/2012_001889.jpg,1,66,442,375,person
./train/2008_002434.jpg,59,1,235,204,person
./train/2009_001509.jpg,265,65,274,83,person
./train/2011_003673.jpg,154,48,246,221,person
./train/2008_000745.jpg,70,16,286,479,person
./train/2008_002931.jpg,398,161,441,261,person
./train/2009_003838.jpg,322,266,364,299,car
./train/2008_002231.jpg,54,81,361,468,person
./train/2009_002552.jpg,172,86,370,333,person
./train/2011_000252.jpg,108,96,191,323,person
./train/2010_000797.jpg,34,190,54,264,person
./train/2008_001717.jpg,65,267,122,295,car
./train/2008_003983.jpg,221,101,500,375,person
./train/2008_000189.jpg,254,82,306,117,person
./train/2010_002121.jpg,13,106,459,375,person
./train/n02701002_5784.JPEG,21,86,464,278,n02701002
./train/2009_000901.jpg,254,129,327,333,person
./train/2008_001576.jpg,125,97,336,333,person
./train/2011_001305.jpg,280,1,354,74,person
./train/2011_002740.jpg,350,128,373,154,person
./train/2008_002917.jpg,111,7,224,331,person
./train/2011_000843.jpg,113,135,440,375,person
./train/n02701002_3975.JPEG,225,84,499,299,n02701002
./train/2008_000403.jpg,180,183,228,265,person
./train/2008_002123.jpg,141,80,212,289,person
./train/2008_001349.jpg,225,161,332,500,person
./train/2012_000044.jpg,40,118,261,419,person
./train/2011_003260.jpg,336,192,367,266,person
./train/2008_003545.jpg,97,35,375,500,person
./train/2010_000792.jpg,262,178,395,318,person
./train/2008_003940.jpg,174,86,395,375,person
./train/2012_002278.jpg,340,55,491,333,person
./train/2008_003277.jpg,262,79,473,375,person
./train/2011_003559.jpg,266,191,328,291,person
./train/2011_001619.jpg,137,78,239,375,person
./train/2010_003983.jpg,122,163,198,375,person
./train/2008_002103.jpg,1,75,305,375,person
./train/2010_000473.jpg,135,207,162,234,person
./train/2012_000411.jpg,12,48,375,500,person
./train/2008_002753.jpg,175,203,260,500,person
./train/2008_000609.jpg,323,145,368,264,person
./train/2009_000726.jpg,483,99,500,140,person
./train/2008_000787.jpg,9,58,281,375,person
./train/2008_003060.jpg,444,176,481,261,person
./train/2012_002305.jpg,193,89,272,321,person
./train/2010_000162.jpg,1,1,500,437,person
./train/2012_000849.jpg,109,33,441,375,person
./train/2008_001765.jpg,291,162,375,500,person
./train/2009_001642.jpg,348,61,432,273,person
./train/2010_003871.jpg,140,111,425,375,person
./train/2011_004015.jpg,154,228,178,270,person
./train/2011_000614.jpg,46,22,360,480,person
./train/2010_001204.jpg,225,254,261,309,person
./train/2009_000067.jpg,184,180,220,307,person
./train/2008_003181.jpg,202,74,500,421,person
./train/2008_002103.jpg,264,40,500,375,person
./train/2011_000321.jpg,179,19,500,294,person
./train/2009_000282.jpg,148,129,176,150,car
./train/2008_003842.jpg,228,94,300,223,person
./train/2010_002039.jpg,236,90,271,184,person
./train/2009_000335.jpg,411,184,500,254,car
./train/2007_000648.jpg,424,199,436,220,person
./train/2011_000503.jpg,318,242,331,257,person
./train/2009_001677.jpg,15,51,69,85,car
./train/2010_002018.jpg,350,86,369,111,person
./train/2008_003745.jpg,275,64,395,294,person
./train/2010_001112.jpg,93,198,184,330,person
./train/2008_001271.jpg,15,15,323,485,person
./train/2008_001190.jpg,100,1,484,333,person
./train/2012_003039.jpg,119,295,179,451,person
./train/2009_003577.jpg,91,62,261,257,person
./train/2008_002377.jpg,218,128,292,252,person
./train/2009_001759.jpg,308,106,347,221,person
./train/2011_000557.jpg,382,1,427,121,person
./train/2009_000719.jpg,234,25,347,255,person
./train/2009_000072.jpg,39,43,170,404,person
./train/2011_000675.jpg,365,147,384,171,person
./train/2008_003043.jpg,184,183,249,274,person
./train/2008_003442.jpg,142,162,218,355,person
./train/2008_000531.jpg,247,156,466,239,car
./train/2008_003819.jpg,416,132,434,196,person
./train/2009_001940.jpg,254,154,500,375,person
./train/2010_003995.jpg,60,1,407,333,person
./train/2008_003793.jpg,153,168,308,371,person
./train/2011_003811.jpg,156,77,244,287,person
./train/2012_002765.jpg,278,176,340,270,person
./train/2008_000321.jpg,305,10,327,49,person
./train/2012_002949.jpg,356,220,424,333,person
./train/2009_000542.jpg,72,182,82,212,person
./train/2008_000452.jpg,96,154,138,359,person
./train/2010_002161.jpg,149,127,454,375,person
./train/2010_002647.jpg,350,142,492,219,car
./train/2012_001605.jpg,78,106,434,375,person
./train/2010_002353.jpg,144,170,228,334,person
./train/2011_003247.jpg,476,184,495,201,car
./train/2011_000533.jpg,99,89,353,367,person
./train/2009_003255.jpg,32,21,481,306,car
./train/2009_002695.jpg,360,242,470,307,car
./train/2010_002865.jpg,385,138,500,210,car
./train/2008_001230.jpg,247,126,358,318,person
./train/2008_003764.jpg,119,79,328,375,person
./train/2012_001204.jpg,307,210,404,333,person
./train/2008_001979.jpg,351,166,374,221,person
./train/n02701002_6025.JPEG,105,99,453,343,n02701002
./train/2012_003842.jpg,190,194,308,474,person
./train/2008_001613.jpg,10,143,57,184,person
./train/2011_000991.jpg,62,159,152,319,person
./train/2010_002853.jpg,43,170,291,500,person
./train/2008_002144.jpg,241,60,493,375,person
./train/2010_003671.jpg,237,233,279,309,person
./train/2010_002278.jpg,1,10,73,234,person
./train/2008_000237.jpg,252,293,288,375,person
./train/n02701002_3409.JPEG,31,12,473,355,n02701002
./train/2010_001817.jpg,191,128,265,344,person
./train/2011_002106.jpg,155,98,220,297,person
./train/2008_003941.jpg,17,331,48,355,car
./train/2009_001865.jpg,391,207,423,291,person
./train/2008_002750.jpg,1,1,24,79,person
./train/2008_002151.jpg,272,108,300,133,person
./train/2008_000634.jpg,157,110,217,307,person
./train/2008_002678.jpg,421,174,439,227,person
./train/2012_000282.jpg,162,84,301,334,person
./train/2010_003789.jpg,1,1,497,373,car
./train/2010_001480.jpg,98,117,146,189,person
./train/2008_001998.jpg,21,35,189,282,person
./train/2010_003094.jpg,81,128,346,481,person
./train/2011_001909.jpg,213,25,381,326,person
./train/2009_001677.jpg,207,36,229,59,car
./train/2012_002961.jpg,304,131,483,332,person
./train/2012_000311.jpg,16,54,318,500,person
./train/2012_002308.jpg,232,157,375,500,person
./train/2010_001076.jpg,121,67,129,85,person
./train/2010_000556.jpg,198,138,293,219,car
./train/2012_001727.jpg,153,150,245,363,person
./train/2010_001113.jpg,52,213,179,375,person
./train/2008_001746.jpg,351,104,404,126,car
./train/2011_002762.jpg,179,166,255,375,person
./train/2009_002477.jpg,274,159,309,318,person
./train/2010_001112.jpg,251,106,267,140,person
./train/2010_003877.jpg,314,176,335,237,person
./train/2008_001763.jpg,85,275,289,500,person
./train/2010_001413.jpg,470,186,481,217,person
./train/2008_001761.jpg,119,23,298,440,person
./train/n02701002_1094.JPEG,35,37,429,326,n02701002
./train/2008_000833.jpg,392,182,500,314,car
./train/2007_000504.jpg,2,44,36,120,person
./train/2011_000505.jpg,370,215,406,240,car
./train/2008_003448.jpg,60,224,233,304,person
./train/2012_002935.jpg,230,73,387,272,person
./train/2011_000853.jpg,1,280,16,340,car
./train/2008_002641.jpg,8,75,173,333,person
./train/2010_001403.jpg,1,204,111,304,car
./train/2009_002522.jpg,475,107,500,195,person
./train/2008_000364.jpg,219,139,404,370,person
./train/2008_002414.jpg,1,22,400,500,person
./train/2012_002004.jpg,54,11,138,132,person
./train/2011_000137.jpg,1,16,187,375,person
./train/2009_002058.jpg,224,103,375,500,person
./train/2008_001969.jpg,69,215,98,332,person
./train/2010_001807.jpg,101,379,135,426,person
./train/2012_000565.jpg,359,94,407,177,person
./train/2011_001283.jpg,77,166,255,375,person
./train/2008_001830.jpg,1,156,51,194,car
./train/2010_001120.jpg,142,203,251,415,person
./train/2010_003367.jpg,332,1,460,36,car
./train/2012_002073.jpg,358,190,401,311,person
./train/2010_003374.jpg,1,1,159,375,person
./train/2008_002058.jpg,136,3,438,236,person
./train/2012_001557.jpg,224,35,320,333,person
./train/2009_000522.jpg,232,127,256,148,person
./train/2011_001004.jpg,32,46,489,324,car
./train/2012_002376.jpg,32,9,325,375,person
./train/2010_003156.jpg,425,193,447,234,person
./train/2010_003854.jpg,341,6,374,94,person
./train/2011_003430.jpg,183,26,284,101,person
./train/2011_000503.jpg,318,242,331,257,person
./train/2010_003618.jpg,60,1,257,500,person
./train/2009_003154.jpg,3,101,130,375,person
./train/2009_004018.jpg,14,194,45,214,car
./train/2008_002113.jpg,228,257,315,375,person
./train/2008_001564.jpg,97,51,335,322,person
./train/2008_001745.jpg,77,87,158,405,person
./train/2012_003533.jpg,103,3,312,485,person
./train/2010_003047.jpg,1,1,485,327,car
./train/n02701002_13584.JPEG,25,85,373,415,n02701002
./train/2009_000661.jpg,250,324,297,377,person
./train/2012_001283.jpg,167,361,215,477,person
./train/2010_001757.jpg,17,96,89,335,person
./train/2012_001748.jpg,66,145,141,277,person
./train/2008_000424.jpg,329,1,375,133,person
./train/2010_002046.jpg,87,119,200,164,car
./train/2008_001549.jpg,316,127,500,375,person
./train/2011_004007.jpg,250,97,318,347,person
./train/2008_000475.jpg,117,82,221,353,person
./train/2008_000613.jpg,20,40,49,94,person
./train/2008_001553.jpg,243,109,323,312,person
./train/2010_002002.jpg,357,106,500,328,person
./train/2012_001981.jpg,207,1,375,334,person
./train/2008_003680.jpg,69,212,260,267,car
./train/2010_003290.jpg,116,165,158,190,car
./train/2010_001685.jpg,340,1,500,114,car
./train/2008_000403.jpg,180,183,228,265,person
./train/2011_003054.jpg,340,244,364,310,person
./train/2012_002637.jpg,207,37,440,333,person
./train/2008_001745.jpg,77,87,158,405,person
./train/2012_001105.jpg,175,37,294,333,person
./train/2012_002544.jpg,49,71,194,340,person
./train/2012_002302.jpg,96,279,121,308,person
./train/2008_002746.jpg,102,136,179,307,person
./train/2008_001520.jpg,100,201,366,500,person
./train/2008_003025.jpg,51,244,62,277,person
./train/2012_002721.jpg,362,168,424,309,person
./train/2010_001814.jpg,153,147,245,375,person
./train/2010_003574.jpg,213,105,262,142,person
./train/2010_003129.jpg,42,241,189,333,car
./train/n02701002_4379.JPEG,212,73,282,147,n02701002
./train/2012_002338.jpg,30,40,477,333,person
./train/2011_003375.jpg,158,237,193,375,person
./train/2011_002677.jpg,229,59,289,155,person
./train/2011_003706.jpg,213,53,349,249,person
./train/2011_000900.jpg,1,57,162,294,car
./train/2010_002191.jpg,179,128,198,174,person
